scenario,policy,decision_mode,destination_policy,threshold_mode,iteration,generated,completed,delayed,offloaded,received_offloaded,completed_offloaded,proactive_trigger_events,reactive_trigger_events,completed_deadline_misses,total_waiting_tasks,queue_imbalance,max_offloads_per_event,offload_fraction,high_arrival_rate_threshold,threshold_multiplier,completion_rate,offload_rate,offload_per_delayed,deadline_miss_rate,mean_rough_score,mean_actual_execution_time
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,14,6917,440,116,660,660,137,63,4,375,6472,1500,10.0,0.4,3.0,1.2,0.0636113922220616,0.09541708833309238,5.689655172413793,0.8522727272727273,0.0,6.773451060674158
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,15,6690,473,113,628,628,129,60,4,420,6212,1454,10.0,0.4,3.0,1.2,0.07070254110612854,0.09387144992526159,5.557522123893805,0.8879492600422833,0.0,6.338669719665272
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,16,6660,449,122,629,629,142,60,5,388,6206,1440,10.0,0.4,3.0,1.2,0.06741741741741741,0.09444444444444444,5.155737704918033,0.8641425389755011,0.0,6.645655508810573
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,17,6770,464,99,621,621,109,57,8,405,6301,1496,10.0,0.4,3.0,1.2,0.06853766617429838,0.09172821270310191,6.2727272727272725,0.8728448275862069,0.0,6.4960760277185505
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,18,6820,430,120,633,633,121,55,11,384,6385,1550,10.0,0.4,3.0,1.2,0.06304985337243402,0.09281524926686217,5.275,0.8930232558139535,0.0,6.978039995402298
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,19,6697,464,114,603,603,111,58,5,415,6228,1369,10.0,0.4,3.0,1.2,0.0692847543676273,0.09004031655965358,5.2894736842105265,0.8943965517241379,0.0,6.447157176972281
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,20,6680,455,115,637,637,134,56,9,397,6220,1463,10.0,0.4,3.0,1.2,0.06811377245508982,0.09535928143712574,5.539130434782609,0.8725274725274725,0.0,6.535864919565218
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,21,6734,453,122,635,635,109,55,12,394,6276,1487,10.0,0.4,3.0,1.2,0.06727056727056727,0.0942975942975943,5.204918032786885,0.869757174392936,0.0,6.59210887117904
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,22,6742,458,103,639,639,114,57,10,402,6279,1426,10.0,0.4,3.0,1.2,0.06793236428359538,0.09477899733016909,6.203883495145631,0.8777292576419214,0.0,6.4977761209503235
selector_ablation_fifo,FIFO,PROACTIVE,LEAST_QUEUE,ADAPTIVE_RATE,23,6885,458,117,668,668,127,64,5,400,6422,1471,10.0,0.4,3.0,1.2,0.06652142338416848,0.09702251270878721,5.7094017094017095,0.8733624454148472,0.0,6.5469202634989205
